niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website
chauffagiste,HL Plomberie,https://www.google.com/maps/place/HL+Plomberie/data=!4m7!3m6!1s0x287d0373dfb02e89:0xc15f1e46930f8468!8m2!3d47.2177504!4d5.9771266!16s%2Fg%2F11sf9p9sjm!19sChIJiS6w33MDfSgRaIQPk0YeX8E?authuser=0&hl=fr&rclk=1,5.0,133,Plombier,5 Rue Paul Gauguin,,0745089080,
chauffagiste,Chauffage Et Bain,https://www.google.com/maps/place/Chauffage+Et+Bain/data=!4m7!3m6!1s0x478d63c9385c7b15:0xf2614d3e2e906c5f!8m2!3d47.2260391!4d6.065157!16s%2Fg%2F11h4pl14cj!19sChIJFXtcOMljjUcRX2yQLj5NYfI?authuser=0&hl=fr&rclk=1,3.2,11,Fournisseur d'équipements de chauffage,·,,0381831596,https://www.chauffage-bain-avis.com/
chauffagiste,Gamachauff chauffagiste/plombier,https://www.google.com/maps/place/Gamachauff+chauffagiste%2Fplombier/data=!4m7!3m6!1s0xee666038fb565e3:0x61cf47048abac679!8m2!3d47.2497828!4d5.9661978!16s%2Fg%2F11wxpp2smp!19sChIJ42W1jwNm5g4Reca6igRHz2E?authuser=0&hl=fr&rclk=1,4.9,19,Chauffagiste,·,,0744841438,
chauffagiste,Besançon Géothermie,https://www.google.com/maps/place/Besan%C3%A7on+G%C3%A9othermie/data=!4m7!3m6!1s0x478d6276c65b4565:0x8e7865b5d8060bda!8m2!3d47.2884391!4d5.993214!16s%2Fg%2F1trvkbcy!19sChIJZUVbxnZijUcR2gsG2LVleI4?authuser=0&hl=fr&rclk=1,4.1,7,Chauffagiste,·,,0381211882,http://www.besancon-geothermie.com/?utm_source=gmb
chauffagiste,VF CONFORT - Besançon,https://www.google.com/maps/place/VF+CONFORT+-+Besan%C3%A7on/data=!4m7!3m6!1s0x478d7d4888eb4ab7:0x3b7a3793876dd909!8m2!3d47.268508!4d6.06133!16s%2Fg%2F11b6zpyr0x!19sChIJt0rriEh9jUcRCdlth5M3ejs?authuser=0&hl=fr&rclk=1,4.4,65,Fournisseur d'équipements de chauffage,·,,0381616868,https://www.vf-confort.fr/contact
chauffagiste,ENGIE Home Services,https://www.google.com/maps/place/ENGIE+Home+Services/data=!4m7!3m6!1s0x478d7d34ae8c6b17:0xce6418fd3728959a!8m2!3d47.2641385!4d6.0573186!16s%2Fg%2F1pp2vh0v6!19sChIJF2uMrjR9jUcRmpUoN_0YZM4?authuser=0&hl=fr&rclk=1,4.6,449,Chauffagiste,1 Rue du Valset,,0381507676,https://agence.engie-homeservices.fr/133-engie-home-services-besancon?utm_source=gmb
chauffagiste,JS PAILLARD SARL,https://www.google.com/maps/place/JS+PAILLARD+SARL/data=!4m7!3m6!1s0x478d63248c0edf45:0xd795153fcde4b6de!8m2!3d47.2437551!4d6.0293529!16s%2Fg%2F11g9f_kz3x!19sChIJRd8OjCRjjUcR3rbkzT8Vldc?authuser=0&hl=fr&rclk=1,4.2,6,Chauffagiste,13 Rue Charles Krug,,0381808633,https://www.ets-paillard.com/
chauffagiste,B.C.S SARL,https://www.google.com/maps/place/B.C.S+SARL/data=!4m7!3m6!1s0x478d65f85ad7bb89:0x319b527f5dfac4ec!8m2!3d47.2127323!4d5.9713554!16s%2Fg%2F11fqqfrcv5!19sChIJibvXWvhljUcR7MT6XX9SmzE?authuser=0&hl=fr&rclk=1,2.8,4,Chauffagiste,·,,0381342059,https://groupe-vittori.com/bcs/
chauffagiste,Doubs Climat,https://www.google.com/maps/place/Doubs+Climat/data=!4m7!3m6!1s0x478d7d36fdd984f7:0xb4da15964c126888!8m2!3d47.2385119!4d5.9893917!16s%2Fg%2F1tvykny5!19sChIJ94TZ_TZ9jUcRiGgSTJYV2rQ?authuser=0&hl=fr&rclk=1,3.4,35,Fournisseur de systèmes de climatisation,·,,0381610810,http://www.doubsclimat.fr/
chauffagiste,"CALORECO : chauffagiste, concessionnaire exclusif JOTUL","https://www.google.com/maps/place/CALORECO+:+chauffagiste,+concessionnaire+exclusif+JOTUL/data=!4m7!3m6!1s0x478d63928e41ec13:0x547495b4efb6513b!8m2!3d47.2245327!4d5.9697848!16s%2Fg%2F11btltjd0y!19sChIJE-xBjpJjjUcRO1G277SVdFQ?authuser=0&hl=fr&rclk=1",4.6,437,Chauffagiste,·,,0381573486,http://www.caloreco.fr/
chauffagiste,PPF Besançon,https://www.google.com/maps/place/PPF+Besan%C3%A7on/data=!4m7!3m6!1s0x478d618ce06b8af3:0xd6e05009c98d10f9!8m2!3d47.257993!4d5.922457!16s%2Fg%2F11r113j5n7!19sChIJ84pr4IxhjUcR-RCNyQlQ4NY?authuser=0&hl=fr&rclk=1,4.7,57,Solutions et équipement énergétiques,17 Bis Rue des Combottes,,0374098373,https://www.google.com/aclk?sa=L&ai=DChsSEwiH4ojUv72UAxUwi2gJHUKDLpMYACICCAEQAhoCd2Y&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XMMzccBLltNr5Nq6MZ-0mCqzAVl1xg9RZ6TGiWc15jbdUHDtHlF1lhoC8zkQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_2k37p4wTODVKccYxj1dkWsgyp2Bg&adurl&q&ctype=99&nis=6
chauffagiste,VOTRECS,https://www.google.com/maps/place/VOTRECS/data=!4m7!3m6!1s0x478d7dbc1ce2dd63:0x2a72f34bb277273b!8m2!3d47.211926!4d6.09618!16s%2Fg%2F11wvytlz_v!19sChIJY93iHLx9jUcROyd3skvzcio?authuser=0&hl=fr&rclk=1,5.0,46,Fournisseur de chauffe-eau,17 Bis Rue de l'Industrie,,0381603087,https://www.google.com/aclk?sa=L&ai=DChsSEwiH4ojUv72UAxUwi2gJHUKDLpMYACICCAEQARoCd2Y&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XCtK4Y7yNqR5cjsJVOEcK0sVdkVdmA7mztxzJ4w1VNbo560oNFYewxoCMpMQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_0kcUEZmXRoHRKg1_zkH20KXaOO1Q&adurl&q&ctype=99&nis=6
chauffagiste,Est Desembouage,https://www.google.com/maps/place/Est+Desembouage/data=!4m7!3m6!1s0x478d63eb63c30fef:0x26937af963bc8855!8m2!3d47.2500692!4d6.0055148!16s%2Fg%2F11lfcmh8xx!19sChIJ7w_DY-tjjUcRVYi8Y_l6kyY?authuser=0&hl=fr&rclk=1,4.7,3,Chauffagiste,26 Rue de la Grange du Collège,,0380407284,
chauffagiste,Simat Génie Climatique,https://www.google.com/maps/place/Simat+G%C3%A9nie+Climatique/data=!4m7!3m6!1s0x478d63bd909e7d83:0xe66652fb54ed2e57!8m2!3d47.2359335!4d5.982576!16s%2Fg%2F11c1v1fr5l!19sChIJg32ekL1jjUcRVy7tVPtSZuY?authuser=0&hl=fr&rclk=1,3.0,14,Entrepreneur spécialisé dans les systèmes de CVC,2 Rue Lavoisier,,0381475000,http://www.simat.fr/
chauffagiste,James CHAGUE,https://www.google.com/maps/place/James+CHAGUE/data=!4m7!3m6!1s0x478d7d48795be56f:0x28e583de4b76e366!8m2!3d47.2710637!4d6.0628826!16s%2Fg%2F11b6d93ntx!19sChIJb-VbeUh9jUcRZuN2S96D5Sg?authuser=0&hl=fr&rclk=1,3.7,43,Chauffagiste,·,,0381568647,https://chauffage-chague.fr/
chauffagiste,B.f Plomberie,https://www.google.com/maps/place/B.f+Plomberie/data=!4m7!3m6!1s0x478d630dfa1362eb:0xdc4e484768127ce2!8m2!3d47.237173!4d6.0091565!16s%2Fg%2F1tdbps9r!19sChIJ62IT-g1jjUcR4nwSaEdITtw?authuser=0&hl=fr&rclk=1,4.1,7,Plombier,10 Rue Parguez,,0381521928,http://bf-plomberie-besancon.fr/
chauffagiste,"SAS Migh 25, Maintenance Immobilière Générale de l'Habitat","https://www.google.com/maps/place/SAS+Migh+25,+Maintenance+Immobili%C3%A8re+G%C3%A9n%C3%A9rale+de+l%27Habitat/data=!4m7!3m6!1s0x478d7d337b6c0dc1:0xf82f2adc0fc263dd!8m2!3d47.2638537!4d6.0365242!16s%2Fg%2F11ggbckhz3!19sChIJwQ1sezN9jUcR3WPCD9wqL_g?authuser=0&hl=fr&rclk=1",4.6,59,Plombier,·,,0381269420,https://migh-25.fr/
chauffagiste,Dépannage plomberie 25,https://www.google.com/maps/place/D%C3%A9pannage+plomberie+25/data=!4m7!3m6!1s0x478d7ddd339ca721:0x522261e2d4ac9a4e!8m2!3d47.2735774!4d6.1154076!16s%2Fg%2F11nz3n0_kd!19sChIJIaecM919jUcRTpqs1OJhIlI?authuser=0&hl=fr&rclk=1,4.7,139,Plombier,23 Rue du Vieux Roche,,0674133384,http://www.depannage-plomberie.eu/
chauffagiste,Isole Plus Energies,https://www.google.com/maps/place/Isole+Plus+Energies/data=!4m7!3m6!1s0x478d7d337b6c0d99:0xde2e777508532b77!8m2!3d47.2450036!4d6.0109454!16s%2Fg%2F11c3k2vhr4!19sChIJmQ1sezN9jUcRdytTCHV3Lt4?authuser=0&hl=fr&rclk=1,4.5,27,Chauffagiste,·,,0963420597,http://www.isole-plus.fr/?utm_source=gmb
chauffagiste,Bordat,https://www.google.com/maps/place/Bordat/data=!4m7!3m6!1s0x478d630d778fdfcd:0x83d56883086d8431!8m2!3d47.265313!4d6.0475257!16s%2Fg%2F11rvjq2v_v!19sChIJzd-Pdw1jjUcRMYRtCINo1YM?authuser=0&hl=fr&rclk=1,,,Plombier,11 Rue du Muguet 11 G,,0670109772,
chauffagiste,Est Desembouage,https://www.google.com/maps/place/Est+Desembouage/data=!4m7!3m6!1s0x478d63eb63c30fef:0x26937af963bc8855!8m2!3d47.2500692!4d6.0055148!16s%2Fg%2F11lfcmh8xx!19sChIJ7w_DY-tjjUcRVYi8Y_l6kyY?authuser=0&hl=fr&rclk=1,4.7,3,Chauffagiste,26 Rue de la Grange du Collège,,0380407284,
chauffagiste,Simat Génie Climatique,https://www.google.com/maps/place/Simat+G%C3%A9nie+Climatique/data=!4m7!3m6!1s0x478d63bd909e7d83:0xe66652fb54ed2e57!8m2!3d47.2359335!4d5.982576!16s%2Fg%2F11c1v1fr5l!19sChIJg32ekL1jjUcRVy7tVPtSZuY?authuser=0&hl=fr&rclk=1,3.0,14,Entrepreneur spécialisé dans les systèmes de CVC,2 Rue Lavoisier,,0381475000,http://www.simat.fr/
chauffagiste,James CHAGUE,https://www.google.com/maps/place/James+CHAGUE/data=!4m7!3m6!1s0x478d7d48795be56f:0x28e583de4b76e366!8m2!3d47.2710637!4d6.0628826!16s%2Fg%2F11b6d93ntx!19sChIJb-VbeUh9jUcRZuN2S96D5Sg?authuser=0&hl=fr&rclk=1,3.7,43,Chauffagiste,·,,0381568647,https://chauffage-chague.fr/
chauffagiste,B.f Plomberie,https://www.google.com/maps/place/B.f+Plomberie/data=!4m7!3m6!1s0x478d630dfa1362eb:0xdc4e484768127ce2!8m2!3d47.237173!4d6.0091565!16s%2Fg%2F1tdbps9r!19sChIJ62IT-g1jjUcR4nwSaEdITtw?authuser=0&hl=fr&rclk=1,4.1,7,Plombier,10 Rue Parguez,,0381521928,http://bf-plomberie-besancon.fr/
chauffagiste,"SAS Migh 25, Maintenance Immobilière Générale de l'Habitat","https://www.google.com/maps/place/SAS+Migh+25,+Maintenance+Immobili%C3%A8re+G%C3%A9n%C3%A9rale+de+l%27Habitat/data=!4m7!3m6!1s0x478d7d337b6c0dc1:0xf82f2adc0fc263dd!8m2!3d47.2638537!4d6.0365242!16s%2Fg%2F11ggbckhz3!19sChIJwQ1sezN9jUcR3WPCD9wqL_g?authuser=0&hl=fr&rclk=1",4.6,59,Plombier,·,,0381269420,https://migh-25.fr/
chauffagiste,Dépannage plomberie 25,https://www.google.com/maps/place/D%C3%A9pannage+plomberie+25/data=!4m7!3m6!1s0x478d7ddd339ca721:0x522261e2d4ac9a4e!8m2!3d47.2735774!4d6.1154076!16s%2Fg%2F11nz3n0_kd!19sChIJIaecM919jUcRTpqs1OJhIlI?authuser=0&hl=fr&rclk=1,4.7,139,Plombier,23 Rue du Vieux Roche,,0674133384,http://www.depannage-plomberie.eu/
chauffagiste,Isole Plus Energies,https://www.google.com/maps/place/Isole+Plus+Energies/data=!4m7!3m6!1s0x478d7d337b6c0d99:0xde2e777508532b77!8m2!3d47.2450036!4d6.0109454!16s%2Fg%2F11c3k2vhr4!19sChIJmQ1sezN9jUcRdytTCHV3Lt4?authuser=0&hl=fr&rclk=1,4.5,27,Chauffagiste,·,,0963420597,http://www.isole-plus.fr/?utm_source=gmb
chauffagiste,Bordat,https://www.google.com/maps/place/Bordat/data=!4m7!3m6!1s0x478d630d778fdfcd:0x83d56883086d8431!8m2!3d47.265313!4d6.0475257!16s%2Fg%2F11rvjq2v_v!19sChIJzd-Pdw1jjUcRMYRtCINo1YM?authuser=0&hl=fr&rclk=1,,,Plombier,11 Rue du Muguet 11 G,,0670109772,
chauffagiste,Hellio,https://www.google.com/maps/place/Hellio/data=!4m7!3m6!1s0x47fdbd1b3ac6a919:0x78b2652d0ac1297b!8m2!3d46.607894!4d0.338403!16s%2Fg%2F11x1gl83rs!19sChIJGanGOhu9_UcReynBCi1lsng?authuser=0&hl=fr&rclk=1,,,Solutions et équipement énergétiques,Rue Claude Chappe,,0144560000,https://www.google.com/aclk?sa=L&ai=DChsSEwjz7M7hv72UAxWsl2gJHfeLAJMYACICCAEQAhoCd2Y&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XNC9_GtyyEtl4uufLRfl9G1Kj_chhBZmIHqgMDB6WY65guHhEZjxmRoClm0QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_30aAr4W6hOZhTLlldntJzgP-9VgA&adurl&q&ctype=99&nis=6
chauffagiste,ENGIE Home Services,https://www.google.com/maps/place/ENGIE+Home+Services/data=!4m7!3m6!1s0x47fdbe578152a86d:0x6cddbd259b2c5f99!8m2!3d46.60622!4d0.338213!16s%2Fg%2F11cjk44t2m!19sChIJbahSgVe-_UcRmV8smyW93Ww?authuser=0&hl=fr&rclk=1,4.2,754,Chauffagiste,142 Bis Rue de la Grange Saint-Pierre,,0549419999,https://www.google.com/aclk?sa=L&ai=DChsSEwjz7M7hv72UAxWsl2gJHfeLAJMYACICCAEQABoCd2Y&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XNly4LZ7XPGVGa73Pr2_Hffqt9JWnV4ooSHzGDT2zg5l_UzNUPo6whoCtuIQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_3Mf-GHuwEhVD0qzQMsLXnu4c_cAg&adurl&q&ctype=99&nis=6
chauffagiste,Entreprise FICHET,https://www.google.com/maps/place/Entreprise+FICHET/data=!4m7!3m6!1s0x47fdbe08d82e16cd:0x6b06f5b9a6d5c231!8m2!3d46.5547231!4d0.2960898!16s%2Fg%2F1tc_dmjt!19sChIJzRYu2Ai-_UcRMcLVprn1Bms?authuser=0&hl=fr&rclk=1,4.6,45,Chauffagiste,·,,0549410674,http://www.entreprise-fichet.com/
chauffagiste,CHATAIGNER CHAUFFAGE,https://www.google.com/maps/place/CHATAIGNER+CHAUFFAGE/data=!4m7!3m6!1s0x47fdbe9ed418283b:0xb7ff0582e886c78c!8m2!3d46.5852879!4d0.2828731!16s%2Fg%2F1wf216fn!19sChIJOygY1J6-_UcRjMeG6IIF_7c?authuser=0&hl=fr&rclk=1,4.7,258,Chauffagiste,·,,0663975728,http://www.chataigner-chauffage.fr/
chauffagiste,Water Plomberie,https://www.google.com/maps/place/Water+Plomberie/data=!4m7!3m6!1s0x47fdbf550c75b9dd:0x260bc868a1adf429!8m2!3d46.5722742!4d0.3569248!16s%2Fg%2F11rm_6_ksb!19sChIJ3bl1DFW__UcRKfStoWjICyY?authuser=0&hl=fr&rclk=1,4.7,99,Chauffagiste,·,,0549922309,http://www.water-plomberie.fr/?utm_source=gmb
chauffagiste,Thermic Assistance,https://www.google.com/maps/place/Thermic+Assistance/data=!4m7!3m6!1s0x47fdb9d792b55941:0x411d1246e6a17be8!8m2!3d46.6036982!4d0.3273039!16s%2Fg%2F1hc4ljs94!19sChIJQVm1kte5_UcR6Huh5kYSHUE?authuser=0&hl=fr&rclk=1,4.8,126,Chauffagiste,110 Quater Rue de la Bugellerie,,0549528117,https://thermic-assistance.fr/
chauffagiste,SARL LUCIEN SERVIN,https://www.google.com/maps/place/SARL+LUCIEN+SERVIN/data=!4m7!3m6!1s0x47fdbf53128ddcaf:0x3edfdab53dc11751!8m2!3d46.5740373!4d0.3186474!16s%2Fg%2F11flc67gs3!19sChIJr9yNElO__UcRURfBPbXa3z4?authuser=0&hl=fr&rclk=1,4.1,24,Chauffagiste,33 Rte de la Cassette,,0549582613,http://www.lucien-servin.fr/
chauffagiste,BATISERVE - Poitiers,https://www.google.com/maps/place/BATISERVE+-+Poitiers/data=!4m7!3m6!1s0x47fdbd58d843d777:0xf9ad404662f0edc5!8m2!3d46.6086898!4d0.3413303!16s%2Fg%2F11gh9py6yt!19sChIJd9dD2Fi9_UcRxe3wYkZArfk?authuser=0&hl=fr&rclk=1,4.4,29,Chauffagiste,·,,0516838750,https://www.batiserve.fr/
chauffagiste,RPS86,https://www.google.com/maps/place/RPS86/data=!4m7!3m6!1s0x47fdbf001319c9b3:0xcebaf83246da9a2!8m2!3d46.5913494!4d0.3535547!16s%2Fg%2F11vzdpg44s!19sChIJs8kZEwC__UcRoqltJIOv6ww?authuser=0&hl=fr&rclk=1,5.0,86,Chauffagiste,30 Rue des Couronneries appt 5,,0651038987,http://www.rps86.com/
chauffagiste,Berger Artault,https://www.google.com/maps/place/Berger+Artault/data=!4m7!3m6!1s0x47fdbdbf459e8899:0x6c97795e10ad06fc!8m2!3d46.607457!4d0.332032!16s%2Fg%2F1tfdctxg!19sChIJmYieRb-9_UcR_AatEF55l2w?authuser=0&hl=fr&rclk=1,4.1,16,Plombier,11 Rue Marcelin Berthelot,,0549416739,http://www.berger-artault.fr/
chauffagiste,Garanka Plombier Chauffagiste Poitiers,https://www.google.com/maps/place/Garanka+Plombier+Chauffagiste+Poitiers/data=!4m7!3m6!1s0x47fdbc377f1b11e5:0xf7d60b0be465e45!8m2!3d46.6167042!4d0.3447451!16s%2Fg%2F1tffckcg!19sChIJ5REbfze8_UcRRV5GvrBgfQ8?authuser=0&hl=fr&rclk=1,3.3,153,Chauffagiste,·,,0549380880,https://www.garanka.fr/agences/garanka-poitiers/?utm_source=Yext&utm_medium=GMB&y_source=1_MTU2OTk3MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
chauffagiste,"Chauffagiste Izi confort, filiale EDF","https://www.google.com/maps/place/Chauffagiste+Izi+confort,+filiale+EDF/data=!4m7!3m6!1s0x47fdbc17957c840d:0xf598f2bcd97b91ae!8m2!3d46.5778258!4d0.3730135!16s%2Fg%2F11c2knlczl!19sChIJDYR8lRe8_UcRrpF72bzymPU?authuser=0&hl=fr&rclk=1",4.7,232,Chauffagiste,·,,0549368454,https://www.izi-by-edf-entretien.fr/?at_medium=Gmb&at_campaign=poitiers
chauffagiste,ENGIE Home Services,https://www.google.com/maps/place/ENGIE+Home+Services/data=!4m7!3m6!1s0x47fdbe578152a86d:0x6cddbd259b2c5f99!8m2!3d46.6062204!4d0.3382131!16s%2Fg%2F11cjk44t2m!19sChIJbahSgVe-_UcRmV8smyW93Ww?authuser=0&hl=fr&rclk=1,4.2,755,Chauffagiste,·,,0549419999,https://agence.engie-homeservices.fr/148-engie-home-services-poitiers?utm_source=gmb
chauffagiste,Eleconome,https://www.google.com/maps/place/Eleconome/data=!4m7!3m6!1s0x47fdbde2da21eb49:0x1014614b31baba04!8m2!3d46.6022884!4d0.3282872!16s%2Fg%2F12ls_3fm8!19sChIJSesh2uK9_UcRBLq6MUthFBA?authuser=0&hl=fr&rclk=1,4.8,24,Chauffagiste,8 Rue des Champs St Pierre,,0601203217,http://eleconome.fr/
chauffagiste,SARL DENIAU,https://www.google.com/maps/place/SARL+DENIAU/data=!4m7!3m6!1s0x47fdbef2a9849e53:0x134b4fb9dcd41535!8m2!3d46.5732292!4d0.366122!16s%2Fg%2F1tgnwl5m!19sChIJU56EqfK-_UcRNRXU3LlPSxM?authuser=0&hl=fr&rclk=1,3.6,40,Plombier,·,,0549460074,http://www.deniau-sarl-86.com/
chauffagiste,AC Rénovation et Energie,https://www.google.com/maps/place/AC+R%C3%A9novation+et+Energie/data=!4m7!3m6!1s0x47fdbf1c21d9c8d1:0xa53182e29810ba0a!8m2!3d46.5781!4d0.385813!16s%2Fg%2F11rkbt2rhb!19sChIJ0cjZIRy__UcRCroQmOKCMaU?authuser=0&hl=fr&rclk=1,5.0,31,Plombier,Rue Colette Besson,,0783085734,https://www.ac-renovation86.fr/
chauffagiste,Sarl Brimaud,https://www.google.com/maps/place/Sarl+Brimaud/data=!4m7!3m6!1s0x47fdbfce0c2beae7:0x259b38b2d8f68123!8m2!3d46.5490648!4d0.3271038!16s%2Fg%2F11dx8kws_l!19sChIJ5-orDM6__UcRI4H22LI4myU?authuser=0&hl=fr&rclk=1,3.9,95,Plombier,239 Av. des Hauts de la Chaume,,0549462216,
chauffagiste,ACF pe2c,https://www.google.com/maps/place/ACF+pe2c/data=!4m7!3m6!1s0x47fd9623e434c309:0x997da7ad40b5a6b3!8m2!3d46.6163085!4d0.311494!16s%2Fg%2F11g0tlcf4j!19sChIJCcM05COW_UcRs6a1QK2nfZk?authuser=0&hl=fr&rclk=1,4.0,45,Plombier,3 Rte de Saint-Nicolas,,0549424928,http://www.chauffage-acfpe2c-86.fr/contact
chauffagiste,Proxiserve,https://www.google.com/maps/place/Proxiserve/data=!4m7!3m6!1s0x47fdbdee241dd983:0xf2d5c891f61ab5b8!8m2!3d46.6054809!4d0.3270175!16s%2Fg%2F11cnd9j9s3!19sChIJg9kdJO69_UcRuLUa9pHI1fI?authuser=0&hl=fr&rclk=1,3.4,355,Chauffagiste,15 Rue Claude Berthollet,,0549319146,https://www.proxiserve.fr/agence/l/poitiers/15-rue-claude-berthollet/4072216
chauffagiste,VERGNAUD ROSELL,https://www.google.com/maps/place/VERGNAUD+ROSELL/data=!4m7!3m6!1s0x47fdbef8886c8d1d:0xb61da026b2993f0!8m2!3d46.5548395!4d0.3358212!16s%2Fg%2F1tfj2jm8!19sChIJHY1siPi-_UcR8JMpawLaYQs?authuser=0&hl=fr&rclk=1,3.8,18,Chauffagiste,·,,0549553760,https://www.plombier-chauffage-poitiers.fr/
chauffagiste,SAS GOURBEAU,https://www.google.com/maps/place/SAS+GOURBEAU/data=!4m7!3m6!1s0x47fdbdbdd311834d:0xd5bf28966a2b6531!8m2!3d46.6163356!4d0.3485934!16s%2Fg%2F11y4953vr1!19sChIJTYMR0729_UcRMWUrapYov9U?authuser=0&hl=fr&rclk=1,5.0,1,Chauffagiste,14 Rue du Thalweg,,,
chauffagiste,Bax solutions,https://www.google.com/maps/place/Bax+solutions/data=!4m7!3m6!1s0x47fdbf3a84c73109:0xb69bf3a108fbe89a!8m2!3d46.5666651!4d0.3462423!16s%2Fg%2F11rvh4lmd6!19sChIJCTHHhDq__UcRmuj7CKHzm7Y?authuser=0&hl=fr&rclk=1,5.0,18,Chauffagiste,49 Rue Puvis de Chavannes,,0607362097,http://www.depannageplombierchauffagiste.fr/
chauffagiste,Hellio,https://www.google.com/maps/place/Hellio/data=!4m7!3m6!1s0x47fdbd1b3ac6a919:0x78b2652d0ac1297b!8m2!3d46.607894!4d0.338403!16s%2Fg%2F11x1gl83rs!19sChIJGanGOhu9_UcReynBCi1lsng?authuser=0&hl=fr&rclk=1,,,Solutions et équipement énergétiques,Rue Claude Chappe,,0144560000,https://www.google.com/aclk?sa=L&ai=DChsSEwi91bHov72UAxUcmmgJHUntOmIYACICCAEQABoCd2Y&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XNYmaAf5SpQOApmsF1p__OWYl6s4SWXWXbBSY80qBOg4ZcEO-8XINBoCS3YQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1BVNmHPLHAulna87PXUtHAVATK5w&adurl&q&ctype=99&nis=6
chauffagiste,S2ED Solutions en Energies Durables,https://www.google.com/maps/place/S2ED+Solutions+en+Energies+Durables/data=!4m7!3m6!1s0x47fdbb92d4a28c03:0xd51399f5adf415af!8m2!3d46.6116692!4d0.4099038!16s%2Fg%2F1tcw7k0t!19sChIJA4yi1JK7_UcRrxX0rfWZE9U?authuser=0&hl=fr&rclk=1,4.1,76,Chauffagiste,·,,0549524000,http://www.solutionsenergies86.fr/
chauffagiste,Moreira & Fils,https://www.google.com/maps/place/Moreira+%26+Fils/data=!4m7!3m6!1s0x47fdbfcdcda261e3:0x80cfa44677c9a919!8m2!3d46.5501791!4d0.328468!16s%2Fg%2F11h9khpjxr!19sChIJ42Gizc2__UcRGanJd0akz4A?authuser=0&hl=fr&rclk=1,3.5,10,Plombier,Av. des Hauts de la Chaume,,0549462299,
chauffagiste,"BCD Concept - Plombier et Électricien à Poitiers / Peintre, Pose de Sol, Cloisons sèches.","https://www.google.com/maps/place/BCD+Concept+-+Plombier+et+%C3%89lectricien+%C3%A0+Poitiers+%2F+Peintre,+Pose+de+Sol,+Cloisons+s%C3%A8ches./data=!4m7!3m6!1s0x47fdbf72c63e231b:0xdc63341691fb50a4!8m2!3d46.5722663!4d0.3572294!16s%2Fg%2F11w39rzkp3!19sChIJGyM-xnK__UcRpFD7kRY0Y9w?authuser=0&hl=fr&rclk=1",5.0,7,Plombier,8 Rue Paul Painlevé,,0633616283,http://bcd-concept-86.com/
chauffagiste,AD Plus Plomberie dépannage,https://www.google.com/maps/place/AD+Plus+Plomberie+d%C3%A9pannage/data=!4m7!3m6!1s0x47fdbd0b03196195:0x4a59d1fe0d446ddf!8m2!3d46.60311!4d0.359058!16s%2Fg%2F11n0lvkkb_!19sChIJlWEZAwu9_UcR321EDf7RWUo?authuser=0&hl=fr&rclk=1,4.7,51,Chauffagiste,37 bis Rte de l'Ormeau,,0549378433,http://www.adplusplomberie.fr/?utm_source=gmb
chauffagiste,Tillet Gilles Menuiserie Plomberie à Poitiers,https://www.google.com/maps/place/Tillet+Gilles+Menuiserie+Plomberie+%C3%A0+Poitiers/data=!4m7!3m6!1s0x47fd9589ef9eadfd:0x73b3c8c1c9ce7a18!8m2!3d46.5680701!4d0.3158463!16s%2Fg%2F11j48hmykp!19sChIJ_a2e74mV_UcRGHrOycHIs3M?authuser=0&hl=fr&rclk=1,5.0,2,Plombier,17 Rue des Tramways Départementaux,,0616926022,http://www.tilletgilles.fr/accueil/contact/
chauffagiste,DUPUY SANITHERMIE,https://www.google.com/maps/place/DUPUY+SANITHERMIE/data=!4m7!3m6!1s0x62adecf2c1fe5e55:0x7abd4c0fb08ba8d1!8m2!3d46.5846304!4d0.3714621!16s%2Fg%2F11xl88wqcm!19sChIJVV7-wfLsrWIR0aiLsA9MvXo?authuser=0&hl=fr&rclk=1,5.0,4,Chauffagiste,·,,0610152208,
chauffagiste,ACR Distribution Nouvelle Aquitaine,https://www.google.com/maps/place/ACR+Distribution+Nouvelle+Aquitaine/data=!4m7!3m6!1s0x47fdbdc0bdcabc31:0x4f36ba847f0788b3!8m2!3d46.6136134!4d0.3378913!16s%2Fg%2F11c1cttm8b!19sChIJMbzKvcC9_UcRs4gHf4S6Nk8?authuser=0&hl=fr&rclk=1,5.0,4,Fournisseur d'équipements de chauffage,·,,0516608110,http://www.acrdistribution.fr/
