page maps,Nom entreprise,Metier,,telephone,site web,etoile,nombre
https://www.google.com/maps/place/SAS+GIMONET/data=!4m7!3m6!1s0x47e4fb5f11128181:0xf906797174891a7d!8m2!3d47.9225513!4d1.9418426!16s%2Fg%2F1tnbkfbh!19sChIJgYESEV_75EcRfRqJdHF5Bvk?authuser=0&hl=fr&rclk=1,SAS GIMONET,Peintre en bâtiment,25 Rue des Châtelliers,02 38 84 13 30,https://gimonet.fr/,"3,3",-19
https://www.google.com/maps/place/Face+Centre-Loire/data=!4m7!3m6!1s0x47e4facc787121ab:0x577c6e4994e0a766!8m2!3d47.9093089!4d1.8835751!16s%2Fg%2F1tcwkw5y!19sChIJqyFxeMz65EcRZqfglElufFc?authuser=0&hl=fr&rclk=1,Face Centre-Loire,Entreprise de construction,·,02 38 28 35 30,http://www.face-sa.fr/,,
https://www.google.com/maps/place/th%C3%A9venin+sa+-+si%C3%A8ge+social+-+r%C3%A9gion+Centre+Val+de+Loire/data=!4m7!3m6!1s0x47e4e14520a30d8f:0x829157b61905b9eb!8m2!3d47.8151803!4d1.9510584!16s%2Fg%2F1v44pq8_!19sChIJjw2jIEXh5EcR67kFGbZXkYI?authuser=0&hl=fr&rclk=1,thévenin sa - siège social - région Centre Val de Loire,Menuisier,·,02 38 41 74 00,http://www.thevenin.fr/,"4,3",-1 028
https://www.google.com/maps/place/PPF+Orl%C3%A9ans/data=!4m7!3m6!1s0x47e4e3a90a2807f1:0xf7c660783aed0dab!8m2!3d47.8658804!4d1.9649379!16s%2Fg%2F11g1vh7mwn!19sChIJ8QcoCqnj5EcRqw3tOnhgxvc?authuser=0&hl=fr&rclk=1,PPF Orléans,Entrepreneur spécialisé dans l'isolation,·,02 49 88 28 79,https://ppf.fr/reseau-ppf/ppf-ou-nous-trouver/agence-ppf-45-orleans/,"4,6",-376
https://www.google.com/maps/place/ECOPLIAGE+ORL%C3%89ANS/data=!4m7!3m6!1s0x47e4f00d8a300019:0x112ffc493519755b!8m2!3d47.923366!4d1.846668!16s%2Fg%2F11j1hxml7l!19sChIJGQAwig3w5EcRW3UZNUn8LxE?authuser=0&hl=fr&rclk=1,ECOPLIAGE ORLÉANS,Entrepreneur spécialisé en tôlerie,3 Rue des Coucous,02 38 68 30 39,https://ecopliage.fr/,5,-1
https://www.google.com/maps/place/TECHNI-MURS+45/data=!4m7!3m6!1s0x47e4faa9c092cc49:0xdb7dbe11b57d8543!8m2!3d47.9098164!4d1.8571983!16s%2Fg%2F1tjs46_k!19sChIJScySwKn65EcRQ4V9tRG-fds?authuser=0&hl=fr&rclk=1,TECHNI-MURS 45,Entrepreneur spécialisé dans l'isolation,·,02 38 43 45 45,http://www.techni-murs.com/,"4,4",-94
https://www.google.com/maps/place/DB+BAT/data=!4m7!3m6!1s0x47e4f06b60a8c103:0x7fd969536e35d83f!8m2!3d47.9132912!4d1.8574664!16s%2Fg%2F11g0hp0gpz!19sChIJA8GoYGvw5EcRP9g1blNp2X8?authuser=0&hl=fr&rclk=1,DB BAT,Entrepreneur spécialisé dans l'isolation,178 Rte d'Orléans,02 34 59 70 57,https://dbbat45.fr/,5,-7
https://www.google.com/maps/place/Groupe+MYBAT/data=!4m7!3m6!1s0x47e4e58f22c25c21:0x5a65bc2c12559997!8m2!3d47.9037187!4d1.934821!16s%2Fg%2F11ngs_gkcn!19sChIJIVzCIo_l5EcRl5lVEiy8ZVo?authuser=0&hl=fr&rclk=1,Groupe MYBAT,Maçon,132 Rue du Faubourg de Bourgogne,07 81 52 02 42,https://groupemybat.my.canva.site/,5,-9
https://www.google.com/maps/place/Sorecap/data=!4m7!3m6!1s0x47e4fb08af0b87d9:0x5623866585087497!8m2!3d47.9410964!4d1.913018!16s%2Fg%2F11f62h485_!19sChIJ2YcLrwj75EcRl3QIhWWGI1Y?authuser=0&hl=fr&rclk=1,Sorecap,Résidence,·,02 38 51 22 88,http://sorecap.fr/,5,-15
https://www.google.com/maps/place/ISL+FRANCE/data=!4m7!3m6!1s0x47e4e50013ae41a7:0xe6611db6e266cbc!8m2!3d47.8720036!4d1.9351014!16s%2Fg%2F11vs7n1kh9!19sChIJp0GuEwDl5EcRvGwmbtsRZg4?authuser=0&hl=fr&rclk=1,ISL FRANCE,Entreprise de construction,447 Rue Paul Héroult,,,,
https://www.google.com/maps/place/PERDOUX/data=!4m7!3m6!1s0x47e4e565726761f1:0xd432f6cd2f63e24b!8m2!3d47.8792181!4d1.8626397!16s%2Fg%2F1hc0tdqwz!19sChIJ8WFncmXl5EcRS-JjL832MtQ?authuser=0&hl=fr&rclk=1,PERDOUX,Maçon,·,02 38 66 78 92,http://maconnerie-perdoux-45.fr/,"4,2",-28
https://www.google.com/maps/place/Une+Histoire+de+Toit/data=!4m7!3m6!1s0x47e4ec9a6e31dc95:0x62818e88c9662461!8m2!3d47.8390121!4d1.7096077!16s%2Fg%2F1ptxhbpfj!19sChIJldwxbprs5EcRYSRmyYiOgWI?authuser=0&hl=fr&rclk=1,Une Histoire de Toit,Couvreur,9 Rue Gallet,02 38 44 80 21,http://www.unehistoiredetoit.fr/,"4,9",-22
https://www.google.com/maps/place/Perdoux+Sarl/data=!4m7!3m6!1s0x47e5025d4d4bf6e5:0xbf90ac1dc19d10e6!8m2!3d47.9714118!4d2.0523018!16s%2Fg%2F1tj6t3h4!19sChIJ5fZLTV0C5UcR5hCdwR2skL8?authuser=0&hl=fr&rclk=1,Perdoux Sarl,Couvreur,7 Zone d'Activité des Esses Galerne,02 38 75 07 64,https://www.couverture-perdoux.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,5,-3
https://www.google.com/maps/place/Hornberger+Anthony/data=!4m7!3m6!1s0x47e4fb27fa573d89:0x79244eb8b496520b!8m2!3d47.916535!4d1.9003842!16s%2Fg%2F11g0tkxgll!19sChIJiT1X-if75EcRC1KWtLhOJHk?authuser=0&hl=fr&rclk=1,Hornberger Anthony,Ramoneur,"imm Val De Loire, 4 Pass. de la Râpe",02 38 23 45 60,http://www.couvreur-hornberggeranthony.fr/,"4,4",-13
https://www.google.com/maps/place/Camus+Sarl/data=!4m7!3m6!1s0x47e4f1ef5c787a13:0xabe1b42a1fc0e94b!8m2!3d47.9191234!4d1.7868105!16s%2Fg%2F1td3kwym!19sChIJE3p4XO_x5EcRS-nAHyq04as?authuser=0&hl=fr&rclk=1,Camus Sarl,Maçon,Rue Verte,02 38 74 92 01,http://entreprisecamus.fr/,"4,8",-5
https://www.google.com/maps/place/Hemon+Jean-Michel/data=!4m7!3m6!1s0x47e4fd2a9c6d9f0b:0x6ec8502d669d3821!8m2!3d47.9063382!4d1.9859417!16s%2Fg%2F1tzly7s8!19sChIJC59tnCr95EcRITidZi1QyG4?authuser=0&hl=fr&rclk=1,Hemon Jean-Michel,Couvreur,95 Av. Pierre et Marie Curie,02 38 86 38 90,http://hemon.site-solocal.com/,"4,6",-5
https://www.google.com/maps/place/Artisan+Patrick+couvreur+%C3%A0+Checy+:+Entreprise+de+couverture+%26+ravalement+de+fa%C3%A7ade/data=!4m7!3m6!1s0x47e4fd6075260adf:0x781cc89b43662c8a!8m2!3d47.9139896!4d2.3205284!16s%2Fg%2F11flrx99md!19sChIJ3womdWD95EcRiixmQ5vIHHg?authuser=0&hl=fr&rclk=1,Artisan Patrick couvreur à Checy : Entreprise de couverture & ravalement de façade,Couvreur,·,06 44 77 99 08,https://artisan-patrick.e-monsite.com/,"4,4",-12
https://www.google.com/maps/place/SYSTEME+B/data=!4m7!3m6!1s0x47e521b3e747e6f7:0x7c6df354f9019ed2!8m2!3d47.8658613!4d2.1027028!16s%2Fg%2F11g3htxckl!19sChIJ9-ZH57Mh5UcR0p4B-VTzbXw?authuser=0&hl=fr&rclk=1,SYSTEME B,Charpentier,14 Rue des Baffaîts,06 95 21 29 43,https://www.systeme-b-amenagement-45.fr/,5,-26
https://www.google.com/maps/place/Blivet+R%C3%A9novation+De+L%E2%80%99Habitat+Ravalement+Fa%C3%A7ade+D%C3%A9moussage+Toiture/data=!4m7!3m6!1s0x47e51de15616dd6d:0xa3b8d91d5616e74!8m2!3d47.8858069!4d2.0331787!16s%2Fg%2F11m464sb17!19sChIJbd0WVuEd5UcRdG5h1ZGNOwo?authuser=0&hl=fr&rclk=1,Blivet Rénovation De L’Habitat Ravalement Façade Démoussage Toiture,Couvreur,69 Rue des Plantes,06 10 24 35 07,https://blivet-leopold.e-monsite.com/,5,-10
https://www.google.com/maps/place/J%26U+Elagage+45%F0%9F%8C%B3Abattage+d%27arbre+%7C+Taille+de+haie+%7C+Arboriste+%7C+%C3%89lagueur+Orl%C3%A9ans+%7C+Entretien+d%27espaces+verts+%7C+Loiret/data=!4m7!3m6!1s0x47e4e50878f225d3:0x7bd0fbe6412f9aa3!8m2!3d47.8350615!4d1.9343368!16s%2Fg%2F11x_zfjnwl!19sChIJ0yXyeAjl5EcRo5ovQeb70Hs?authuser=0&hl=fr&rclk=1,J&U Elagage 45🌳Abattage d'arbre | Taille de haie | Arboriste | Élagueur Orléans | Entretien d'espaces verts | Loiret,Service d'élagage,3 Rue Edouard Branly,07 68 22 08 81,https://www.ju45-elagage.fr/,"4,9",-55
https://www.google.com/maps/place/Entreprise+Vais/data=!4m7!3m6!1s0x47e495543d3c5555:0x63ad1ea7db23221e!8m2!3d47.7552258!4d1.6706812!16s%2Fg%2F11vybt45qs!19sChIJVVU8PVSV5EcRHiIj26cerWM?authuser=0&hl=fr&rclk=1,Entreprise Vais,Couvreur,"Dpt 45, 2b Chem. de la Messe",06 17 15 11 37,https://www.couvreur-vais-45-orleans.fr/,"4,9",-39
https://www.google.com/maps/place/Structure+Fa%C3%A7ade+Etanch%C3%A9it%C3%A9+Couverture/data=!4m7!3m6!1s0x2a18c3d857a9e367:0x4f36cb89732a1336!8m2!3d30.6959409!4d-49.8171262!16s%2Fg%2F11rwx8kbb5!19sChIJZ-OpV9jDGCoRNhMqc4nLNk8?authuser=0&hl=fr&rclk=1,Structure Façade Etanchéité Couverture,Entreprise de construction,·,06 65 21 39 68,,,
https://www.google.com/maps/place/BARILLET+Marcilly/data=!4m7!3m6!1s0x47e51fe0677da8a5:0xeddd9ac9032c0207!8m2!3d47.806375!4d2.066013!16s%2Fg%2F1wcxccw2!19sChIJpah9Z-Af5UcRBwIsA8ma3e0?authuser=0&hl=fr&rclk=1,BARILLET Marcilly,Négociant en bois,·,02 38 41 13 83,https://www.barillet-distribution.fr/agence/marcilly?utm_source=gmb,4,-13
https://www.google.com/maps/place/Charpente+Menuiserie+du+Loiret+%7C+Menuisier+%C3%A0+Orl%C3%A9ans+et+p%C3%A9riph%C3%A9rie/data=!4m7!3m6!1s0x47e4fd1831d53ae7:0x5d5fd957b10123ef!8m2!3d47.9056628!4d1.9884116!16s%2Fg%2F11mc2qtr8p!19sChIJ5zrVMRj95EcR7yMBsVfZX10?authuser=0&hl=fr&rclk=1,Charpente Menuiserie du Loiret | Menuisier à Orléans et périphérie,Charpentier,·,02 38 60 40 03,https://www.facebook.com/Charpente.Menuiserie.duLoiret,3,-2
"https://www.google.com/maps/place/Concept+Bois,+Charpentier+%C3%A0+Orl%C3%A9ans+et+Pithiviers/data=!4m7!3m6!1s0x47e455459cf99221:0xf2a123871a362be9!8m2!3d48.0404082!4d2.0261582!16s%2Fg%2F1tfk_hj4!19sChIJIZL5nEVV5EcR6Ss2GocjofI?authuser=0&hl=fr&rclk=1","Concept Bois, Charpentier à Orléans et Pithiviers",Charpentier,4 Pl. des Marronniers,02 38 52 18 15,http://www.concept-bois-orleans.fr/,5,-14
https://www.google.com/maps/place/RCB+45/data=!4m7!3m6!1s0x47e50329b172cead:0x84bcb2ce159320!8m2!3d47.9695857!4d2.1108946!16s%2Fg%2F11l7jkws8v!19sChIJrc5ysSkD5UcRIJMVzrK8hAA?authuser=0&hl=fr&rclk=1,RCB 45,Couvreur,·,02 38 14 50 83,http://www.rcb45.fr/,5,-12
https://www.google.com/maps/place/ALPHATOIT/data=!4m7!3m6!1s0x278e7492a8ff61d3:0xf5bd0bc975a775e1!8m2!3d47.9464545!4d1.8644927!16s%2Fg%2F11x0yj3s4p!19sChIJ02H_qJJ0jicR4XWndckLvfU?authuser=0&hl=fr&rclk=1,ALPHATOIT,Couvreur,264 Rue des Sables de Sary,06 50 85 31 60,https://www.alphatoit.com/,,
https://www.google.com/maps/place/MG+Couverture+-+Gidy/data=!4m7!3m6!1s0x81ae939e700636bd:0x11cb484d1b3da049!8m2!3d47.9139896!4d2.3205284!16s%2Fg%2F11p5_dfgwv!19sChIJvTYGcJ6TroERSaA9G01IyxE?authuser=0&hl=fr&rclk=1,MG Couverture - Gidy,Couvreur,·,06 70 63 54 84,https://www.facebook.com/MG-Couverture-110034414777849,5,-36
https://www.google.com/maps/place/PRESTO+TRAVAUX/data=!4m7!3m6!1s0x8b01db09b3496e9f:0xd6bd7935ab22f425!8m2!3d47.9139896!4d2.3205284!16s%2Fg%2F11y_pt6stx!19sChIJn25JswnbAYsRJfQiqzV5vdY?authuser=0&hl=fr&rclk=1,PRESTO TRAVAUX,Façadier,·,02 46 46 11 11,,5,-8
https://www.google.com/maps/place/DPR+45+-+Travaux+d%27isolation+ext%C3%A9rieure/data=!4m7!3m6!1s0x425440d4900f11ff:0xf92ec064d710e1b0!8m2!3d47.6439675!4d1.5907082!16s%2Fg%2F11ld8hh614!19sChIJ_xEPkNRAVEIRsOEQ12TALvk?authuser=0&hl=fr&rclk=1,DPR 45 - Travaux d'isolation extérieure,Entrepreneur spécialisé dans l'isolation,,02 38 55 39 83,https://www.dpr45.com/,,
https://www.google.com/maps/place/Dos+Santos+Couverture+45/data=!4m7!3m6!1s0x47e4ecdd312e6645:0x3b39dc84208bf8f!8m2!3d47.860241!4d1.701194!16s%2Fg%2F11vk2rd2sm!19sChIJRWYuMd3s5EcRj78IQsidswM?authuser=0&hl=fr&rclk=1,Dos Santos Couverture 45,Couvreur,718 Rue de la Challerie,06 24 85 75 23,https://ds-couverture.com/contact/,5,-3
https://www.google.com/maps/place/Bruno+Mothu+Couverture/data=!4m7!3m6!1s0x47e4eb60d4f30559:0x4422baf3cbddf77c!8m2!3d47.8222692!4d1.7532885!16s%2Fg%2F11fsrjvzbt!19sChIJWQXz1GDr5EcRfPfdy_O6IkQ?authuser=0&hl=fr&rclk=1,Bruno Mothu Couverture,Couvreur,Sent. des Murailles,06 21 26 23 93,http://www.facebook.com/Bruno-Mothu-Couverture-494433907708400/?ref=br_rs,"3,2",-5
https://www.google.com/maps/place/SF+R%C3%A9novation+-+Nettoyage+toiture+;+ext%C3%A9rieur+45/data=!4m7!3m6!1s0x8832910dc1f4aa7:0x995a8d9de3fcb8f3!8m2!3d47.9449843!4d0.5764342!16s%2Fg%2F11yfnf93p1!19sChIJp0of3BApgwgR87j8452NWpk?authuser=0&hl=fr&rclk=1,SF Rénovation - Nettoyage toiture ; extérieur 45,Service de nettoyage et d'entretien,·,07 80 62 14 15,https://xn--sfrnovation45-dhb.fr/,5,-4
https://www.google.com/maps/place/L%27Atelier+Participatif/data=!4m7!3m6!1s0x528cf63e046e719:0x4f0d7b8cb6612448!8m2!3d49.445124!4d1.067565!16s%2Fg%2F11z11vysyq!19sChIJGedG4GPPKAURSCRhtox7DU8?authuser=0&hl=fr&rclk=1,L'Atelier Participatif,Coopérative d'habitation,20 Passage de la Luciline,07 49 60 35 60,https://www.google.com/aclk?sa=L&ai=DChsSEwiG95fphb6UAxXhQ0ECHTugAgMYACICCAEQBBoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XNzyY3UV5RQiFAiX4LYPIcHCjW1NEPRfD1aYkBJWxBcp5yymLB3QJRoCVqQQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1NExAz6ryZz3WMtUrXrzDyAqQ_8A&adurl&q&ctype=99&nis=6,,
https://www.google.com/maps/place/Exterieurstock/data=!4m7!3m6!1s0x47e0e7e078ad8a17:0x778d006237ad42c9!8m2!3d49.521544!4d1.03805!16s%2Fg%2F11hctgp038!19sChIJF4qteODn4EcRyUKtN2IAjXc?authuser=0&hl=fr&rclk=1,Exterieurstock,Magasin de matériel pour clôtures,99 Route de Dieppe,02 35 33 97 29,https://www.google.com/aclk?sa=L&ai=DChsSEwiG95fphb6UAxXhQ0ECHTugAgMYACICCAEQAhoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XEMRgAt1Eyx2f0DruoPw2cCvIgHtU3fovwNX9pjiyn9r8z_lC78QNBoCi34QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_0TBFj-Npd1d-Cga2bqU2ikukTDQQ&adurl&q&ctype=99&nis=6,"4,1",-146
https://www.google.com/maps/place/Adasbat+-R%C3%A9novation+et+Extension+de+Maison+travaux+tous+corps+d%27%C3%A9tat/data=!4m7!3m6!1s0x47e0ddc46c53607f:0x286f4c4eb4c69667!8m2!3d49.446798!4d1.0936283!16s%2Fg%2F11r9fg0cc4!19sChIJf2BTbMTd4EcRZ5bGtE5Mbyg?authuser=0&hl=fr&rclk=1,Adasbat -Rénovation et Extension de Maison travaux tous corps d'état,Entrepreneur spécialisé dans l'isolation,11 Rue du Donjon,06 08 05 24 62,,"4,5",-43
https://www.google.com/maps/place/FA%C3%87ADEBOIS/data=!4m7!3m6!1s0x47e0dfea896c2de9:0xd42465b6aa78f8ba!8m2!3d49.4451238!4d1.0675647!16s%2Fg%2F11hcmxlm55!19sChIJ6S1sierf4EcRuvh4qrZlJNQ?authuser=0&hl=fr&rclk=1,FAÇADEBOIS,Consultant en construction,·,09 70 26 12 25,https://facadebois.com/,1,-1
https://www.google.com/maps/place/Entreprise+Verhaeghe/data=!4m7!3m6!1s0x47e0dc2ec78d767d:0x74b99127c0f74469!8m2!3d49.4440502!4d1.084708!16s%2Fg%2F1w97tpfd!19sChIJfXaNxy7c4EcRaUT3wCeRuXQ?authuser=0&hl=fr&rclk=1,Entreprise Verhaeghe,Couvreur,·,02 35 88 19 40,http://www.verhaeghe-couverture.fr/fr,"3,7",-28
https://www.google.com/maps/place/Groupe+le+Carr%C3%A9+Rouen+%28RCH%29/data=!4m7!3m6!1s0x47e0dde56eb4edb7:0xa1273e8a08d09e22!8m2!3d49.4677143!4d1.0389988!16s%2Fg%2F11h3ldvtb9!19sChIJt-20buXd4EcRIp7QCIo-J6E?authuser=0&hl=fr&rclk=1,Groupe le Carré Rouen (RCH),Entrepreneur spécialisé dans l'isolation,·,02 78 81 98 91,https://www.groupelecarre-rouen.fr/?utm_source=gmb,"4,4",-84
https://www.google.com/maps/place/KMD+Etanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x47e0e7cf23366ecb:0x80a5a115259bbca7!8m2!3d49.4839452!4d1.0452456!16s%2Fg%2F11stzgbh0n!19sChIJy242I8_n4EcRp7ybJRWhpYA?authuser=0&hl=fr&rclk=1,KMD Etanchéité,Entreprise d'étanchéité,5 Rue du Moulin À Poudre local 503,09 78 80 70 73,http://www.kmd-etancheite.fr/,5,-43
https://www.google.com/maps/place/Ds+Rouen+Couverture/data=!4m7!3m6!1s0x47e0de9bd36d26df:0x8a3b9e8d38009509!8m2!3d49.4514369!4d1.1265687!16s%2Fg%2F11btm57mvy!19sChIJ3yZt05ve4EcRCZUAOI2eO4o?authuser=0&hl=fr&rclk=1,Ds Rouen Couverture,Couvreur,·,02 35 07 34 71,http://ds-rouen-couverture.fr/,"4,1",-18
https://www.google.com/maps/place/legrein+couverture/data=!4m7!3m6!1s0x47e0df16c7d94337:0x12e16af27f3332e6!8m2!3d49.4232188!4d1.1075311!16s%2Fg%2F11g187m2_8!19sChIJN0PZxxbf4EcR5jIzf_Jq4RI?authuser=0&hl=fr&rclk=1,legrein couverture,Couvreur,Chem. de Halage,02 79 93 00 03,https://legrein-couverture.fr/,"4,6",-39
https://www.google.com/maps/place/Couvreur+Rouen+Toiture/data=!4m7!3m6!1s0x47e0dd2d1491a74d:0xf129cdce380d239!8m2!3d49.4444925!4d1.0968031!16s%2Fg%2F11rsqq7flb!19sChIJTaeRFC3d4EcROdKA49ycEg8?authuser=0&hl=fr&rclk=1,Couvreur Rouen Toiture,Couvreur,62 Rue Beauvoisine,02 72 24 53 22,,5,-14
https://www.google.com/maps/place/BCR+-+BIENFAIT+COUVERTURE+ROUEN/data=!4m7!3m6!1s0x47e0dea93a837e7d:0xdaf8403c6be3b976!8m2!3d49.4291506!4d1.1653593!16s%2Fg%2F11bzv214vq!19sChIJfX6DOqne4EcRdrnjazxA-No?authuser=0&hl=fr&rclk=1,BCR - BIENFAIT COUVERTURE ROUEN,Couvreur,1209 Rue du Vert Buisson,02 32 83 22 71,http://bcr-couverture.fr/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=BCR_ROUEN,"3,9",-21
https://www.google.com/maps/place/GUILLOUX+MATERIAUX+AGENCE+DE+ROUEN/data=!4m7!3m6!1s0x47e0dffb7bc98be5:0xd4dcf9e76bf67fa1!8m2!3d49.4372303!4d1.1317172!16s%2Fg%2F11h4g7nfhw!19sChIJ5YvJe_vf4EcRoX_2a-f53NQ?authuser=0&hl=fr&rclk=1,GUILLOUX MATERIAUX AGENCE DE ROUEN,Magasin de materiaux de construction,·,02 32 12 11 80,http://www.guillouxmateriaux.com/,"4,5",-34
https://www.google.com/maps/place/Hareva/data=!4m7!3m6!1s0x47e0de24368d309d:0x72562aa52844e6b4!8m2!3d49.4144663!4d1.0656062!16s%2Fg%2F1v_w1nhk!19sChIJnTCNNiTe4EcRtOZEKKUqVnI?authuser=0&hl=fr&rclk=1,Hareva,Entrepreneur spécialisé dans l'isolation,2 Rue d'Alembert,02 32 18 75 22,https://hareva-confort.com/,"3,9",-102
https://www.google.com/maps/place/C.I.M.E.+Normandie+Couverture+Isolation+Membrane+d%27Etanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x47e0de67038d0671:0x8207b50cff2f5c84!8m2!3d49.4862062!4d1.0229145!16s%2Fg%2F1tn052cp!19sChIJcQaNA2fe4EcRhFwv_wy1B4I?authuser=0&hl=fr&rclk=1,C.I.M.E. Normandie Couverture Isolation Membrane d'Etanchéité,Entrepreneur spécialisé dans l'isolation,·,02 35 03 15 25,http://www.cime-rouen.fr/,"4,5",-10
https://www.google.com/maps/place/Sterec+Normandie/data=!4m7!3m6!1s0x47e0d8fc2b4bbf7b:0x7c26e0be3ec988b1!8m2!3d49.397067!4d1.1844206!16s%2Fg%2F1tdzkvr2!19sChIJe79LK_zY4EcRsYjJPr7gJnw?authuser=0&hl=fr&rclk=1,Sterec Normandie,Couvreur,·,02 35 79 33 33,http://www.sterec-normandie.com/,3,-4
https://www.google.com/maps/place/IRH+-+INSPECTION+ET+RENOVATION+DE+L%27HABITAT+-+ROUEN/data=!4m7!3m6!1s0x47e0e7a968b487e1:0x8633cadc18147108!8m2!3d49.485976!4d1.0219849!16s%2Fg%2F1hc1yknb8!19sChIJ4Ye0aKnn4EcRCHEUGNzKM4Y?authuser=0&hl=fr&rclk=1,IRH - INSPECTION ET RENOVATION DE L'HABITAT - ROUEN,Entrepreneur spécialisé dans l'isolation,"ZI la Maine, 7 Rue Marconi",09 87 16 64 48,https://www.renovation-rouen.fr/,"4,9",-167
https://www.google.com/maps/place/VPV+DIRECT/data=!4m7!3m6!1s0x47e706ad58b435bd:0xb19a214001c12c78!8m2!3d49.4447832!4d1.0860285!16s%2Fg%2F11gf9q6rns!19sChIJvTW0WK0G50cReCzBAUAhmrE?authuser=0&hl=fr&rclk=1,VPV DIRECT,Fournisseur de matériaux de construction,·,02 21 80 04 04,https://vpv-direct.com/,"4,1",-27
https://www.google.com/maps/place/IsoPack+Confort/data=!4m7!3m6!1s0x47e0dfa0b5c6ec17:0x7954233517c0d68b!8m2!3d49.3806206!4d1.035933!16s%2Fg%2F11h57gq__6!19sChIJF-zGtaDf4EcRi9bAFzUjVHk?authuser=0&hl=fr&rclk=1,IsoPack Confort,Entrepreneur spécialisé dans l'isolation,9002 Rue Joliot Curie,07 68 34 18 98,http://www.isopack-confort.com/,5,-87
https://www.google.com/maps/place/Couverture+Zinguerie+Bardage/data=!4m7!3m6!1s0x47e0e7852bea4c7b:0x6b9f5e5eb622ef8b!8m2!3d49.4904256!4d1.0493093!16s%2Fg%2F11c575phsc!19sChIJe0zqK4Xn4EcRi-8itl5en2s?authuser=0&hl=fr&rclk=1,Couverture Zinguerie Bardage,Couvreur,248 Rte de Dieppe,06 83 54 42 62,,,
https://www.google.com/maps/place/SPHA/data=!4m7!3m6!1s0x47e0de8ad2a630bf:0x979e87dc21fd7494!8m2!3d49.4216194!4d1.1044428!16s%2Fg%2F11gy0zq4sx!19sChIJvzCm0ore4EcRlHT9IdyHnpc?authuser=0&hl=fr&rclk=1,SPHA,Société immobilière,10 Rue François Arago,02 35 62 18 23,http://www.spha.fr/,"3,5",-28
https://www.google.com/maps/place/ECO%27THIB/data=!4m7!3m6!1s0x47e0de168f8efaff:0x6a57e8119b5d7ae8!8m2!3d49.423996!4d1.0717034!16s%2Fg%2F11wvlyx8bx!19sChIJ__qOjxbe4EcR6HpdmxHoV2o?authuser=0&hl=fr&rclk=1,ECO'THIB,Service de restauration de bâtiments,31 Rue Jacquard,06 62 78 73 46,http://ecothib.fr/,,
"https://www.google.com/maps/place/Colors%27pro:+Couvreur+Saint+Etienne+du+Rouvray+,+Rouen./data=!4m7!3m6!1s0x47e0df807bb857c7:0x7ff9641eff05fee5!8m2!3d49.3924078!4d1.0659354!16s%2Fg%2F11s34hdlqq!19sChIJx1e4e4Df4EcR5f4F_x5k-X8?authuser=0&hl=fr&rclk=1","Colors'pro: Couvreur Saint Etienne du Rouvray , Rouen.",Couvreur,5 Rue Marie Marvingt,06 46 20 59 47,http://colorspro.fr/,"4,7",-58
https://www.google.com/maps/place/PPF+Rouen/data=!4m7!3m6!1s0x47e0ddc39ca987ab:0x9d8f1ca293d5c5c0!8m2!3d49.445092!4d1.067595!16s%2Fg%2F11z68y1nh0!19sChIJq4epnMPd4EcRwMXVk6Icj50?authuser=0&hl=fr&rclk=1,PPF Rouen,Solutions et équipement énergétiques,20 Passage de la Luciline,02 21 83 42 24,https://www.google.com/aclk?sa=L&ai=DChsSEwj_tpjvhb6UAxUGVUECHY6kJ_8YACICCAEQARoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XIxNK78OG9w2w_zhajHyVgxe6aw4MMHSH2YmsA4mNk81lxj5M9PYyBoCoDsQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_2b063TYL9sA6-Tufr1AbKcxJCQGw&adurl&q&ctype=99&nis=6,,
https://www.google.com/maps/place/L%27Atelier+Participatif/data=!4m7!3m6!1s0x528cf63e046e719:0x4f0d7b8cb6612448!8m2!3d49.445124!4d1.067565!16s%2Fg%2F11z11vysyq!19sChIJGedG4GPPKAURSCRhtox7DU8?authuser=0&hl=fr&rclk=1,L'Atelier Participatif,Coopérative d'habitation,20 Passage de la Luciline,07 49 60 35 60,https://www.google.com/aclk?sa=L&ai=DChsSEwj_tpjvhb6UAxUGVUECHY6kJ_8YACICCAEQABoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XHTHta3rxet1IIytBieDf0OgWY1Ec-pi5F3-j1B6n1aGOdMHgvxa1hoCIJUQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_2yLJtWB5vYTZyZjvt0WuHQlrPTIw&adurl&q&ctype=99&nis=6,,
